im_idx,pair_idx,im_id,filename,system_idx,city,city_ascii,country,geonameid,lng,lat,date,time
366,a,366_a,366_a.npy,20190609T025549_20190609T030236_T50SLG,Hengshui,Hengshui,China,1808392,115.70111,37.73222,20190609,25549
366,b,366_b,366_b.npy,20171104T031631_20171104T031626_T50SLG,Hengshui,Hengshui,China,1808392,115.70111,37.73222,20171104,31631
367,a,367_a,367_a.npy,20180221T144729_20180221T145049_T19KCT,Iquique,Iquique,Chile,3887127,-70.15027,-20.21326,20180221,144729
367,b,367_b,367_b.npy,20190412T144731_20190412T145504_T19KCT,Iquique,Iquique,Chile,3887127,-70.15027,-20.21326,20190412,144731
368,a,368_a,368_a.npy,20171120T023959_20171120T024223_T51SVD,Zhuanghe,Zhuanghe,China,1784055,122.99111,39.70083,20171120,23959
368,b,368_b,368_b.npy,20170519T023551_20170519T024604_T51TVE,Zhuanghe,Zhuanghe,China,1784055,122.99111,39.70083,20170519,23551
369,a,369_a,369_a.npy,20191218T161701_20191218T162145_T17SMV,Hickory,Hickory,United States,4470778,-81.3412,35.73319,20191218,161701
369,b,369_b,369_b.npy,20171228T161651_20171228T161654_T17SMV,Hickory,Hickory,United States,4470778,-81.3412,35.73319,20171228,161651
370,a,370_a,370_a.npy,20180714T022331_20180714T022454_T50MQV,Makassar,Makassar,Indonesia,1622786,119.43194,-5.14861,20180714,22331
370,b,370_b,370_b.npy,20190907T020651_20190907T022512_T50MQV,Makassar,Makassar,Indonesia,1622786,119.43194,-5.14861,20190907,20651
371,a,371_a,371_a.npy,20190206T033931_20190206T033925_T48SWA,Guangyuan,Guangyuan,China,1806466,105.823,32.44201,20190206,33931
371,b,371_b,371_b.npy,20190407T033541_20190407T034651_T48SWA,Guangyuan,Guangyuan,China,1806466,105.823,32.44201,20190407,33541
372,a,372_a,372_a.npy,20191006T073801_20191006T075718_T36KWD,Chimoio,Chimoio,Mozambique,1049261,33.48333,-19.11639,20191006,73801
372,b,372_b,372_b.npy,20151126T074242_20170506T144621_T36KWD,Chimoio,Chimoio,Mozambique,1049261,33.48333,-19.11639,20151126,74242
373,a,373_a,373_a.npy,20180417T024551_20180417T025640_T50SQE,Qingdao,Qingdao,China,1797929,120.38042,36.06488,20180417,24551
373,b,373_b,373_b.npy,20170402T024541_20170402T025302_T51STV,Qingdao,Qingdao,China,1797929,120.38042,36.06488,20170402,24541
374,a,374_a,374_a.npy,20181217T073311_20181217T073314_T38PMA,Ibb,Ibb,Yemen,74477,44.18333,13.96667,20181217,73311
374,b,374_b,374_b.npy,20160302T074302_20160331T124009_T38PMA,Ibb,Ibb,Yemen,74477,44.18333,13.96667,20160302,74302
375,a,375_a,375_a.npy,20200114T033109_20200114T033104_T49SCC,Yulin,Yulin,China,1785777,109.73753,38.29181,20200114,33109
375,b,375_b,375_b.npy,20191031T032851_20191031T033502_T49SCC,Yulin,Yulin,China,1785777,109.73753,38.29181,20191031,32851
376,a,376_a,376_a.npy,20160924T161342_20160924T161339_T17TMH,London,London,Canada,6058560,-81.23304,42.98339,20160924,161342
376,b,376_b,376_b.npy,20180904T160901_20180904T161054_T17TMH,London,London,Canada,6058560,-81.23304,42.98339,20180904,160901
377,a,377_a,377_a.npy,20171007T132619_20171007T132621_T22LHH,Brasília,Brasilia,Brazil,3469058,-47.92972,-15.77972,20171007,132619
377,b,377_b,377_b.npy,20180627T133229_20180627T133223_T22LHH,Brasília,Brasilia,Brazil,3469058,-47.92972,-15.77972,20180627,133229
378,a,378_a,378_a.npy,20181029T111149_20181029T111152_T30UXC,Reading,Reading,United Kingdom,2639577,-0.97113,51.45625,20181029,111149
378,b,378_b,378_b.npy,20181118T111339_20181118T111346_T30UXC,Reading,Reading,United Kingdom,2639577,-0.97113,51.45625,20181118,111339
379,a,379_a,379_a.npy,20191106T162449_20191106T163023_T16SGH,Lexington,Lexington,United States,4297983,-84.47772,37.98869,20191106,162449
379,b,379_b,379_b.npy,20160609T162342_20160609T162514_T16SGH,Lexington,Lexington,United States,4297983,-84.47772,37.98869,20160609,162342
380,a,380_a,380_a.npy,20190415T161901_20190415T163416_T16SEA,Montgomery,Montgomery,United States,4076784,-86.29997,32.36681,20190415,161901
380,b,380_b,380_b.npy,20190110T162639_20190110T163422_T16SEA,Montgomery,Montgomery,United States,4076784,-86.29997,32.36681,20190110,162639
381,a,381_a,381_a.npy,20180604T061629_20180604T062318_T41SPR,Lashkar Gāh,Lashkar Gah,Afghanistan,1134720,64.37161,31.59382,20180604,61629
381,b,381_b,381_b.npy,20191226T062249_20191226T062654_T41RPQ,Lashkar Gāh,Lashkar Gah,Afghanistan,1134720,64.37161,31.59382,20191226,62249
382,a,382_a,382_a.npy,20160504T105917_20160504T163055_T30TVN,Bilbao,Bilbao,Spain,3128026,-2.92528,43.26271,20160504,105917
382,b,382_b,382_b.npy,20160822T105652_20160822T110529_T30TVN,Bilbao,Bilbao,Spain,3128026,-2.92528,43.26271,20160822,105652
383,a,383_a,383_a.npy,20160528T154746_20160528T204422_T18TWK,Jackson,Jackson,United States,4502434,-74.86238,39.7765,20160528,154746
383,b,383_b,383_b.npy,20171018T155239_20171018T155233_T18TWK,Jackson,Jackson,United States,4502434,-74.86238,39.7765,20171018,155239
384,a,384_a,384_a.npy,20191101T162431_20191101T162426_T16SGG,Richmond,Richmond,United States,4305974,-84.29465,37.74786,20191101,162431
384,b,384_b,384_b.npy,20191211T162651_20191211T162654_T16SGG,Richmond,Richmond,United States,4305974,-84.29465,37.74786,20191211,162651
386,a,386_a,386_a.npy,20160413T032321_20160413T082456_T48PZV,Buôn Ma Thuột,Buon Ma Thuot,Vietnam,1586896,108.03775,12.66747,20160413,32321
386,b,386_b,386_b.npy,20170207T030901_20170207T031842_T48PZV,Buôn Ma Thuột,Buon Ma Thuot,Vietnam,1586896,108.03775,12.66747,20170207,30901
387,a,387_a,387_a.npy,20150819T103026_20160928T084352_T31TGH,Toulon,Toulon,France,2972328,5.92836,43.12442,20150819,103026
387,b,387_b,387_b.npy,20160902T103022_20160902T103228_T31TGH,Toulon,Toulon,France,2972328,5.92836,43.12442,20160902,103022
388,a,388_a,388_a.npy,20190610T022559_20190610T024341_T49LGL,Jember,Jember,Indonesia,1642588,113.69953,-8.17211,20190610,22559
388,b,388_b,388_b.npy,20160829T022552_20160829T092628_T49LGL,Jember,Jember,Indonesia,1642588,113.69953,-8.17211,20160829,22552
389,a,389_a,389_a.npy,20190225T155221_20190225T155738_T18TVK,Reading,Reading,United States,5207728,-75.92687,40.33565,20190225,155221
389,b,389_b,389_b.npy,20180521T154911_20180521T155356_T18TVK,Reading,Reading,United States,5207728,-75.92687,40.33565,20180521,154911
390,a,390_a,390_a.npy,20180126T151701_20180126T151658_T19PBM,Maracaibo,Maracaibo,Venezuela,3633009,-71.61245,10.66663,20180126,151701
390,b,390_b,390_b.npy,20180220T151659_20180220T151656_T19PBM,Maracaibo,Maracaibo,Venezuela,3633009,-71.61245,10.66663,20180220,151659
391,a,391_a,391_a.npy,20190922T025541_20190922T030015_T50SMF,Jinan,Jinan,China,1805753,116.99722,36.66833,20190922,25541
391,b,391_b,391_b.npy,20160510T030636_20160510T081203_T50SMF,Jinan,Jinan,China,1805753,116.99722,36.66833,20160510,30636
392,a,392_a,392_a.npy,20190316T022329_20190316T022323_T51PVM,Iloilo,Iloilo,Philippines,1711005,122.56444,10.69694,20190316,22329
392,b,392_b,392_b.npy,20190331T032331_20190331T022326_T51PVM,Iloilo,Iloilo,Philippines,1711005,122.56444,10.69694,20190331,32331
393,a,393_a,393_a.npy,20160731T102107_20160731T154018_T32SKF,Constantine,Constantine,Algeria,2501152,6.61472,36.365,20160731,102107
393,b,393_b,393_b.npy,20180711T102021_20180711T102940_T32SKF,Constantine,Constantine,Algeria,2501152,6.61472,36.365,20180711,102021
394,a,394_a,394_a.npy,20190207T030911_20190207T031859_T48PXT,Biên Hòa,Bien Hoa,Vietnam,1587923,106.82432,10.94469,20190207,30911
394,b,394_b,394_b.npy,20170108T032301_20170108T032258_T48PXT,Biên Hòa,Bien Hoa,Vietnam,1587923,106.82432,10.94469,20170108,32301
395,a,395_a,395_a.npy,20181224T095419_20181224T100436_T32PLT,Zaria,Zaria,Nigeria,2317765,7.7227,11.11128,20181224,95419
395,b,395_b,395_b.npy,20161209T095402_20161209T100712_T32PLT,Zaria,Zaria,Nigeria,2317765,7.7227,11.11128,20161209,95402
396,a,396_a,396_a.npy,20190118T095331_20190118T100436_T32PLV,Katsina,Katsina,Nigeria,2334802,7.60177,12.99082,20190118,95331
396,b,396_b,396_b.npy,20190925T095031_20190925T095917_T32PLV,Katsina,Katsina,Nigeria,2334802,7.60177,12.99082,20190925,95031
397,a,397_a,397_a.npy,20180412T015651_20180412T015653_T52SFB,Kumamoto,Kumamoto,Japan,1858421,130.69181,32.80589,20180412,15651
397,b,397_b,397_b.npy,20181103T015829_20181103T020314_T52SFB,Kumamoto,Kumamoto,Japan,1858421,130.69181,32.80589,20181103,15829
398,a,398_a,398_a.npy,20180611T033531_20180611T035608_T47NMD,Medan,Medan,Indonesia,1214520,98.66667,3.58333,20180611,33531
398,b,398_b,398_b.npy,20180402T033531_20180402T035448_T47NME,Medan,Medan,Indonesia,1214520,98.66667,3.58333,20180402,33531
399,a,399_a,399_a.npy,20171215T101419_20171215T101416_T32UPU,Augsburg,Augsburg,Germany,2954172,10.89851,48.37154,20171215,101419
399,b,399_b,399_b.npy,20190626T102031_20190626T102028_T32UPU,Augsburg,Augsburg,Germany,2954172,10.89851,48.37154,20190626,102031
400,a,400_a,400_a.npy,20190925T133231_20190925T133540_T21JYH,Santa Maria,Santa Maria,Brazil,3450083,-53.80694,-29.68417,20190925,133231
400,b,400_b,400_b.npy,20190707T133231_20190707T133229_T21JYH,Santa Maria,Santa Maria,Brazil,3450083,-53.80694,-29.68417,20190707,133231
401,a,401_a,401_a.npy,20171031T023819_20171031T024744_T51RTQ,Wuxi,Wuxi,China,1790923,120.28857,31.56887,20171031,23819
401,b,401_b,401_b.npy,20191120T024009_20191120T024008_T51RTQ,Wuxi,Wuxi,China,1790923,120.28857,31.56887,20191120,24009
402,a,402_a,402_a.npy,20180820T131239_20180820T131506_T23KPU,Belo Horizonte,Belo Horizonte,Brazil,3470127,-43.93778,-19.92083,20180820,131239
402,b,402_b,402_b.npy,20171011T130229_20171011T130232_T23KPU,Belo Horizonte,Belo Horizonte,Brazil,3470127,-43.93778,-19.92083,20171011,130229
403,a,403_a,403_a.npy,20170905T012651_20170905T013320_T54SVJ,Akita,Akita,Japan,2113126,140.11667,39.71667,20170905,12651
403,b,403_b,403_b.npy,20191010T012659_20191010T012656_T54SVJ,Akita,Akita,Japan,2113126,140.11667,39.71667,20191010,12659
405,a,405_a,405_a.npy,20190618T023551_20190618T025025_T50NKL,Bandar Seri Begawan,Bandar Seri Begawan,Brunei,1820906,114.94006,4.89035,20190618,23551
405,b,405_b,405_b.npy,20190618T023551_20190618T025025_T50NKL,Bandar Seri Begawan,Bandar Seri Begawan,Brunei,1820906,114.94006,4.89035,20190618,23551
406,a,406_a,406_a.npy,20170702T154421_20170702T154703_T18TXL,Islip,Islip,United States,5122413,-73.21039,40.72982,20170702,154421
406,b,406_b,406_b.npy,20170702T154421_20170702T154703_T18TXL,Islip,Islip,United States,5122413,-73.21039,40.72982,20170702,154421
407,a,407_a,407_a.npy,20170112T075251_20170112T075348_T38SLF,Mosul,Mosul,Iraq,99072,43.11889,36.335,20170112,75251
407,b,407_b,407_b.npy,20180810T074609_20180810T075927_T38SLF,Mosul,Mosul,Iraq,99072,43.11889,36.335,20180810,74609
408,a,408_a,408_a.npy,20200129T051041_20200129T051611_T44PLA,Tirupati,Tirupati,India,1254360,79.41989,13.63551,20200129,51041
408,b,408_b,408_b.npy,20190514T050701_20190514T051547_T44PLA,Tirupati,Tirupati,India,1254360,79.41989,13.63551,20190514,50701
409,a,409_a,409_a.npy,20180408T030539_20180408T031151_T49QDF,Yulin,Yulin,China,1785781,110.15,22.63333,20180408,30539
409,b,409_b,409_b.npy,20171025T030811_20171025T032046_T49QDF,Yulin,Yulin,China,1785781,110.15,22.63333,20171025,30811
410,a,410_a,410_a.npy,20180708T082601_20180708T083341_T36SYH,Kayseri,Kayseri,Turkey,308464,35.48528,38.73222,20180708,82601
410,b,410_b,410_b.npy,20160824T081602_20160824T082324_T36SYH,Kayseri,Kayseri,Turkey,308464,35.48528,38.73222,20160824,81602
411,a,411_a,411_a.npy,20150704T101006_20150704T101337_T32TPR,Verona,Verona,Italy,3164527,10.98444,45.4299,20150704,101006
411,b,411_b,411_b.npy,20160718T101028_20160718T155027_T32TPR,Verona,Verona,Italy,3164527,10.98444,45.4299,20160718,101028
412,a,412_a,412_a.npy,20170330T145121_20170330T145121_T19HBD,Valparaíso,Valparaiso,Chile,3868626,-71.62963,-33.036,20170330,145121
412,b,412_b,412_b.npy,20170812T145129_20170812T145123_T19HBD,Valparaíso,Valparaiso,Chile,3868626,-71.62963,-33.036,20170812,145129
413,a,413_a,413_a.npy,20160203T031351_20160409T151708_T50SKF,Handan,Handan,China,1808963,114.46778,36.60056,20160203,31351
413,b,413_b,413_b.npy,20191104T030911_20191104T031229_T50SKF,Handan,Handan,China,1808963,114.46778,36.60056,20191104,30911
414,a,414_a,414_a.npy,20171027T103131_20171027T104036_T31SFA,Bejaïa,Bejaia,Algeria,2505329,5.08433,36.75587,20171027,103131
414,b,414_b,414_b.npy,20190507T102031_20190507T102226_T31SFA,Bejaïa,Bejaia,Algeria,2505329,5.08433,36.75587,20190507,102031
415,a,415_a,415_a.npy,20191015T163241_20191015T163941_T16TFK,Richmond,Richmond,United States,4263681,-84.89024,39.82894,20191015,163241
415,b,415_b,415_b.npy,20171216T162649_20171216T162652_T16TFK,Richmond,Richmond,United States,4263681,-84.89024,39.82894,20171216,162649
416,a,416_a,416_a.npy,20180420T112121_20180420T112611_T30UVA,Plymouth,Plymouth,United Kingdom,2640194,-4.14305,50.37153,20180420,112121
416,b,416_b,416_b.npy,20170525T112121_20170525T112434_T30UVA,Plymouth,Plymouth,United Kingdom,2640194,-4.14305,50.37153,20170525,112121
417,a,417_a,417_a.npy,20190929T083729_20190929T083853_T36TVK,Ankara,Ankara,Turkey,323786,32.85427,39.91987,20190929,83729
417,b,417_b,417_b.npy,20161118T084232_20161118T140733_T36TVK,Ankara,Ankara,Turkey,323786,32.85427,39.91987,20161118,84232
418,a,418_a,418_a.npy,20171231T053219_20171231T053218_T44UPE,Barnaul,Barnaul,Russia,1510853,83.76361,53.36056,20171231,53219
418,b,418_b,418_b.npy,20190503T053651_20190503T053645_T44UPE,Barnaul,Barnaul,Russia,1510853,83.76361,53.36056,20190503,53651
419,a,419_a,419_a.npy,20200121T032039_20200121T032421_T48PWS,Rạch Giá,Rach Gia,Vietnam,1568510,105.08091,10.01245,20200121,32039
419,b,419_b,419_b.npy,20150919T033426_20150919T033432_T48PWS,Rạch Giá,Rach Gia,Vietnam,1568510,105.08091,10.01245,20150919,33426
420,a,420_a,420_a.npy,20171220T034151_20171220T034145_T48QWJ,Hanoi,Hanoi,Vietnam,1581130,105.84117,21.0245,20171220,34151
420,b,420_b,420_b.npy,20180608T032541_20180608T033448_T48QWJ,Hanoi,Hanoi,Vietnam,1581130,105.84117,21.0245,20180608,32541
421,a,421_a,421_a.npy,20200102T102421_20200102T102422_T31SGA,Sétif,Setif,Algeria,2481700,5.41373,36.19112,20200102,102421
421,b,421_b,421_b.npy,20180328T102019_20180328T102738_T31SGA,Sétif,Setif,Algeria,2481700,5.41373,36.19112,20180328,102019
422,a,422_a,422_a.npy,20191120T143729_20191120T144459_T18HXE,Concepción,Concepcion,Chile,3893894,-73.04977,-36.82699,20191120,143729
422,b,422_b,422_b.npy,20170916T143741_20170916T145118_T18HXE,Concepción,Concepcion,Chile,3893894,-73.04977,-36.82699,20170916,143741
423,a,423_a,423_a.npy,20190328T033701_20190328T034902_T48RWV,Gaoping,Gaoping,China,1810437,106.10294,30.77576,20190328,33701
423,b,423_b,423_b.npy,20190122T034049_20190122T034312_T48RWV,Gaoping,Gaoping,China,1810437,106.10294,30.77576,20190122,34049
424,a,424_a,424_a.npy,20180802T062451_20180802T062449_T40KEC,Port Louis,Port Louis,Mauritius,934154,57.49889,-20.16194,20180802,62451
424,b,424_b,424_b.npy,20180524T062451_20180524T062450_T40KEC,Port Louis,Port Louis,Mauritius,934154,57.49889,-20.16194,20180524,62451
425,a,425_a,425_a.npy,20190226T051751_20190226T052941_T43PFS,Hospet,Hospet,India,1269935,76.3871,15.26954,20190226,51751
425,b,425_b,425_b.npy,20190507T051651_20190507T053058_T43PFS,Hospet,Hospet,India,1269935,76.3871,15.26954,20190507,51651
426,a,426_a,426_a.npy,20160415T190349_20160415T224231_T10SEG,Oakland,Oakland,United States,5378538,-122.2708,37.80437,20160415,190349
426,b,426_b,426_b.npy,20150918T190346_20150918T190345_T10SEG,Oakland,Oakland,United States,5378538,-122.2708,37.80437,20150918,190346
427,a,427_a,427_a.npy,20160821T081002_20160821T115855_T37SCA,Aleppo,Aleppo,Syria,170063,37.16117,36.20124,20160821,81002
427,b,427_b,427_b.npy,20160702T081922_20160702T115119_T37SCA,Aleppo,Aleppo,Syria,170063,37.16117,36.20124,20160702,81922
428,a,428_a,428_a.npy,20180604T052651_20180604T053435_T43RFN,Karnāl,Karnal,India,1267708,76.98448,29.69197,20180604,52651
428,b,428_b,428_b.npy,20190430T052651_20190430T052819_T43RFN,Karnāl,Karnal,India,1267708,76.98448,29.69197,20190430,52651
429,a,429_a,429_a.npy,20190502T074621_20190502T080204_T37PDT,Asmara,Asmara,Eritrea,343300,38.93184,15.33805,20190502,74621
429,b,429_b,429_b.npy,20160328T080220_20160328T114019_T37PDT,Asmara,Asmara,Eritrea,343300,38.93184,15.33805,20160328,80220
432,a,432_a,432_a.npy,20181012T052741_20181012T052931_T45UVV,Prokop’yevsk,Prokop'yevsk,Russia,1494114,86.719,53.9059,20181012,52741
432,b,432_b,432_b.npy,20160611T051652_20160611T051654_T45UVV,Prokop’yevsk,Prokop'yevsk,Russia,1494114,86.719,53.9059,20160611,51652
433,a,433_a,433_a.npy,20190926T055641_20190926T060421_T42TYL,Namangan,Namangan,Uzbekistan,1513157,71.67257,40.9983,20190926,55641
433,b,433_b,433_b.npy,20190529T055641_20190529T060318_T42TYL,Namangan,Namangan,Uzbekistan,1513157,71.67257,40.9983,20190529,55641
434,a,434_a,434_a.npy,20180715T072619_20180715T073304_T38SPE,Sanandaj,Sanandaj,Iran,117574,46.99883,35.31495,20180715,72619
434,b,434_b,434_b.npy,20180615T072619_20180615T073843_T38SPE,Sanandaj,Sanandaj,Iran,117574,46.99883,35.31495,20180615,72619
435,a,435_a,435_a.npy,20160302T090902_20160302T091432_T35TNL,Brăila,Braila,Romania,683902,27.97429,45.27152,20160302,90902
435,b,435_b,435_b.npy,20190630T090559_20190630T091615_T35TNL,Brăila,Braila,Romania,683902,27.97429,45.27152,20190630,90559
436,a,436_a,436_a.npy,20191104T030911_20191104T031229_T49REK,Wuxi,Wuxi,China,1797417,111.859,26.5844,20191104,30911
436,b,436_b,436_b.npy,20181005T030549_20181005T031911_T49REK,Wuxi,Wuxi,China,1797417,111.859,26.5844,20181005,30549
438,a,438_a,438_a.npy,20180713T023551_20180713T024122_T51STR,Nantong,Nantong,China,1799722,120.87472,32.03028,20180713,23551
438,b,438_b,438_b.npy,20200119T024019_20200119T024022_T51STR,Nantong,Nantong,China,1799722,120.87472,32.03028,20200119,24019
439,a,439_a,439_a.npy,20191108T052019_20191108T052749_T44RLR,Shāhjānpur,Shahjanpur,India,1256728,79.90918,27.88165,20191108,52019
439,b,439_b,439_b.npy,20190502T051659_20190502T052248_T44RLR,Shāhjānpur,Shahjanpur,India,1256728,79.90918,27.88165,20190502,51659
440,a,440_a,440_a.npy,20191111T044021_20191111T044901_T45QXF,Hāora,Haora,India,1270396,88.31857,22.57688,20191111,44021
440,b,440_b,440_b.npy,20190430T043709_20190430T044725_T45QXF,Hāora,Haora,India,1270396,88.31857,22.57688,20190430,43709
441,a,441_a,441_a.npy,20151203T055212_20151203T060137_T42QXK,Rājkot,Rajkot,India,1258847,70.79322,22.29161,20151203,55212
441,b,441_b,441_b.npy,20151203T055212_20151203T060137_T42QXK,Rājkot,Rajkot,India,1258847,70.79322,22.29161,20151203,55212
442,a,442_a,442_a.npy,20190823T025551_20190823T031305_T48MYT,Bandung,Bandung,Indonesia,1650357,107.60694,-6.92222,20190823,25551
442,b,442_b,442_b.npy,20180619T025541_20180619T031538_T48MYT,Bandung,Bandung,Indonesia,1650357,107.60694,-6.92222,20180619,25541
443,a,443_a,443_a.npy,20181005T030549_20181005T030637_T49SGU,Zhengzhou,Zhengzhou,China,1784658,113.64861,34.75778,20181005,30549
443,b,443_b,443_b.npy,20180418T030539_20180418T031152_T49SGU,Zhengzhou,Zhengzhou,China,1784658,113.64861,34.75778,20180418,30539
444,a,444_a,444_a.npy,20190326T112111_20190326T112337_T29TQJ,Oviedo,Oviedo,Spain,3114711,-5.84476,43.36029,20190326,112111
444,b,444_b,444_b.npy,20180729T112111_20180729T112845_T29TQJ,Oviedo,Oviedo,Spain,3114711,-5.84476,43.36029,20180729,112111
445,a,445_a,445_a.npy,20181020T104049_20181020T105007_T30SYE,Oran,Oran,Algeria,2485926,-0.63588,35.69906,20181020,104049
445,b,445_b,445_b.npy,20190523T104031_20190523T104739_T30SYE,Oran,Oran,Algeria,2485926,-0.63588,35.69906,20190523,104031
446,a,446_a,446_a.npy,20171123T161559_20171123T161555_T17SLV,Asheville,Asheville,United States,4453066,-82.55402,35.60095,20171123,161559
446,b,446_b,446_b.npy,20160924T161342_20160924T161339_T17SLV,Asheville,Asheville,United States,4453066,-82.55402,35.60095,20160924,161342
447,a,447_a,447_a.npy,20161112T050032_20161112T101755_T44QPK,Bilāspur,Bilaspur,India,1275637,82.15543,22.08005,20161112,50032
447,b,447_b,447_b.npy,20180111T050149_20180111T050710_T44QPK,Bilāspur,Bilaspur,India,1275637,82.15543,22.08005,20180111,50149
448,a,448_a,448_a.npy,20161018T160122_20161018T160124_T18TVK,Springfield,Springfield,United States,4561407,-75.32019,39.93067,20161018,160122
